Group,Name,CourseNumber,StartDate,Days,Time,Period,Credits,Campus,Fee,Teacher,Detail
Database and Data Analytics,Relational Database Design and SQL Programming,DBDA.X415.(13),9/10/2018,Mon,06:30 PM,2018.09.10-2018.11.19,3.0,SANTA CLARA,$910,Niket K. Patwardhan,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594139&SectionID=6218639
Database and Data Analytics,Relational Database Design and SQL Programming,DBDA.X415.(814),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$910,Niket K. Patwardhan,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594139&SectionID=6141351
Database and Data Analytics,"Data Analysis, Introduction",DBDA.X404.(9),9/29/2018,Sat,08:00 AM,2018.09.29-2018.12.08,3.0,SANTA CLARA,$910,Pramod Gupta,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594497&SectionID=6218795
Database and Data Analytics,"Data Analysis, Introduction",DBDA.X404.(8),9/13/2018,Thu,06:30 PM,2018.09.13-2018.11.15,3.0,SANTA CLARA,$910,Pramod Gupta,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594497&SectionID=6218137
Database and Data Analytics,Predictive Analytics: Applications of Machine Learning,DBDA.X414.(5),9/18/2018,Tue,06:30 PM,2018.09.18-2018.11.20,3.0,SANTA CLARA,$950,Pramod Gupta,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594559&SectionID=6218581
Database and Data Analytics,"Big Data: Overview, Tools and Use Cases",DBDA.X401.(5),9/18/2018,Tue,06:30 PM,2018.09.18-2018.11.20,3.0,SANTA CLARA,$910,Alakh K Verma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594573&SectionID=6218075
Database and Data Analytics,"NoSQL Databases, Introduction",DBDA.X410.(5),9/12/2018,Wed,06:30 PM,2018.09.12-2018.11.28,3.0,SANTA CLARA,$910,Jeffrey S Miller,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5595911&SectionID=6218351
Database and Data Analytics,The Internet of Things: Big Data Processing and Analytics,EMBD.X412.(3),9/18/2018,Tue,06:30 PM,2018.09.18-2018.11.20,3.0,SANTA CLARA,$910,Hinkmond Wong,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5588155&SectionID=6214591
Database and Data Analytics,"Java Programming, Comprehensive",CMPR.X413.(10),9/5/2018,Wed,06:30 PM,2018.09.05-2018.11.07,3.0,SANTA CLARA,$1020,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590711&SectionID=6217441
Database and Data Analytics,"Java Programming, Comprehensive",CMPR.X413.(808),11/13/2018,Tue,NA,2018.11.13-2019.02.12,3.0,ONLINE,$1020,Radhika S Grover,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590711&SectionID=6223421
Database and Data Analytics,"Java Programming, Comprehensive",CMPR.X413.(807),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$1020,Radhika S Grover,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590711&SectionID=6219831
Database and Data Analytics,"Java Programming, Comprehensive",CMPR.X413.(806),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$1020,Radhika S Grover,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590711&SectionID=6140911
Database and Data Analytics,Java Programming for Beginners,CMPR.X412.(11),9/24/2018,Mon,06:30 PM,2018.09.24-2018.11.19,2.0,SANTA CLARA,$625,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590647&SectionID=6217331
Database and Data Analytics,Java Programming for Beginners,CMPR.X412.(809),11/13/2018,Tue,NA,2018.11.13-2019.02.12,2.0,ONLINE,$625,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590647&SectionID=6223367
Database and Data Analytics,Java Programming for Beginners,CMPR.X412.(808),9/18/2018,Tue,NA,2018.09.18-2018.12.18,2.0,ONLINE,$625,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590647&SectionID=6219789
Database and Data Analytics,Java Programming for Beginners,CMPR.X412.(806),8/3/2018,Fri,NA,2018.08.03-2018.11.02,2.0,ONLINE,$625,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590647&SectionID=6140769
Database and Data Analytics,"LAMP: Linux Based Web Application Development – Apache, MySQL, PHP",LINX.X401.(817),11/13/2018,Tue,NA,2018.11.13-2019.02.12,3.0,ONLINE,$980,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590461&SectionID=6225087
Database and Data Analytics,"LAMP: Linux Based Web Application Development – Apache, MySQL, PHP",LINX.X401.(816),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$980,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590461&SectionID=6220115
Database and Data Analytics,"LAMP: Linux Based Web Application Development – Apache, MySQL, PHP",LINX.X401.(815),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$980,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590461&SectionID=6141455
Database and Data Analytics,Python for Programmers,CMPR.X416.(817),11/13/2018,Tue,NA,2018.11.13-2019.02.12,3.0,ONLINE,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6224949
Database and Data Analytics,Python for Programmers,CMPR.X416.(816),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6219873
Database and Data Analytics,Python for Programmers,CMPR.X416.(20),12/3/2018,Mon,09:00 AM,2018.12.03-2018.12.15,3.0,SANTA CLARA,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6217855
Database and Data Analytics,Python for Programmers,CMPR.X416.(19),9/26/2018,Wed,06:30 PM,2018.09.26-2018.12.05,3.0,SANTA CLARA,$1020,Ravishankar N Chityala,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6217777
Database and Data Analytics,Python for Programmers,CMPR.X416.(18),9/8/2018,Sat,09:00 AM,2018.09.08-2018.11.10,3.0,SANTA CLARA,$1020,Min Wu,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6217699
Database and Data Analytics,Python for Programmers,CMPR.X416.(815),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6141083
Database and Data Analytics,Python for Programmers,CMPR.X416.(17),8/20/2018,Mon,09:00 AM,2018.08.20-2018.09.04,3.0,SANTA CLARA,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6140361
Embedded Systems,Embedded Systems Info Session,INFO.EMBD.(01),8/22/2018,Wed,06:30 PM,2018.08.22-2018.08.22,,SANTA CLARA,$0,,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6275171&SectionID=6309079
Embedded Systems,Introduction to Robotics,EMBD.X416.(3),10/30/2018,Tue,06:30 PM,2018.10.30-2018.12.11,2.0,SANTA CLARA,$700,Thomas P Poliquin,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6190059&SectionID=6222051
Embedded Systems,"Embedded System Hardware Architectures, Introduction",EMBD.X415.(2),9/17/2018,Mon,06:30 PM,2018.09.17-2018.11.26,3.0,SANTA CLARA,$820,Michael A. Wang,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6015119&SectionID=6214385
Embedded Systems,Embedded Firmware Essentials,EMBD.X403.(3),9/8/2018,Sat,09:00 AM,2018.09.08-2018.10.27,2.0,SANTA CLARA,$740,David Wachenschwanz,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5587809&SectionID=6214231
Embedded Systems,"IO Concepts and Protocols: PCI Express, Ethernet, and Fibre Channel",EMBD.X406.(3),9/19/2018,Wed,06:30 PM,2018.09.19-2018.12.05,3.0,SANTA CLARA,$950,Ajit Natarajan,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5587097&SectionID=6214463
Embedded Systems,Printed Circuit Board Design for Signal Integrity and EMC Compliance,EMBD.X409.(3),11/10/2018,Sat,09:00 AM,2018.11.10-2018.11.17,1.5,SANTA CLARA,$580,Mark I Montrose,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5587143&SectionID=6214545
Embedded Systems,"Wireless Communications and Mobile Antenna Design, Introduction",ITEC.X410.(3),9/20/2018,Thu,06:30 PM,2018.09.20-2018.12.06,3.0,SANTA CLARA,$775,Edison Fong,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590093&SectionID=6215877
Embedded Systems,Embedded Design with Xilinx FPGAs,EMBD.X402.(3),9/12/2018,Wed,06:30 PM,2018.09.12-2018.11.14,3.0,SANTA CLARA,$980,Austin Lesea,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5587655&SectionID=6229103
Embedded Systems,"The Internet of Things: Sensors, Platforms, Communications, and Applications",EMBD.X413.(4),10/4/2018,Thu,06:30 PM,2018.10.04-2018.12.13,3.0,SANTA CLARA,$910,Gilbert P Garcia,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5587917&SectionID=6214649
Embedded Systems,The Internet of Things: Big Data Processing and Analytics,EMBD.X412.(3),9/18/2018,Tue,06:30 PM,2018.09.18-2018.11.20,3.0,SANTA CLARA,$910,Hinkmond Wong,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5588155&SectionID=6214591
Embedded Systems,"C Programming, Advanced",CMPR.X401.(10),9/15/2018,Sat,09:00 AM,2018.09.15-2018.11.17,3.0,SANTA CLARA,$800,Rajainder A Yeldandi,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590521&SectionID=6216925
Embedded Systems,"C Programming, Advanced",CMPR.X401.(808),11/13/2018,Tue,NA,2018.11.13-2019.02.12,3.0,ONLINE,$800,Rajainder A Yeldandi,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590521&SectionID=6223245
Embedded Systems,"C Programming, Advanced",CMPR.X401.(807),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$800,Rajainder A Yeldandi,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590521&SectionID=6219627
Embedded Systems,"C Programming, Advanced",CMPR.X401.(806),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$800,Rajainder A Yeldandi,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590521&SectionID=6140575
Embedded Systems,TCP/IP Essentials,ITEC.X407.(815),9/18/2018,Tue,NA,2018.09.18-2018.12.18,2.0,ONLINE,$750,Siva Prasad,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590013&SectionID=6220073
Embedded Systems,TCP/IP Essentials,ITEC.X407.(814),8/3/2018,Fri,NA,2018.08.03-2018.11.02,2.0,ONLINE,$750,Siva Prasad,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590013&SectionID=6142065
Embedded Systems,Digital Logic Design Using Verilog,VLSI.X404.(3),9/18/2018,Tue,06:00 PM,2018.09.18-2018.11.20,3.0,SANTA CLARA,$980,Jagadeesh Vasudevamurthy,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589363&SectionID=6215313
Embedded Systems,SystemVerilog Essentials: Functional Verification and Simulation,VLSI.X412.(3),9/26/2018,Wed,06:30 PM,2018.09.26-2018.11.07,1.5,SANTA CLARA,$650,Charles T Dancak,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589433&SectionID=6215537
Embedded Systems,Linux Device Drivers,LINX.X402.(5),9/28/2018,Fri,06:30 PM,2018.09.28-2018.12.14,3.0,SANTA CLARA,$1020,Raghav Vinjamuri,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5587815&SectionID=6216105
Embedded Systems,Embedded Linux Design and Programming,LINX.X409.(4),9/6/2018,Thu,06:30 PM,2018.09.06-2018.11.08,3.0,SANTA CLARA,$980,Suleman Saya,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5588051&SectionID=6216361
Embedded Systems,C Programming for Beginners,CMPR.X400.(11),9/26/2018,Wed,06:30 PM,2018.09.26-2018.11.14,2.0,SANTA CLARA,$620,Wayne L Fenton,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6216855
Embedded Systems,C Programming for Beginners,CMPR.X400.(808),11/13/2018,Tue,NA,2018.11.13-2019.02.12,2.0,ONLINE,$620,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6223203
Embedded Systems,C Programming for Beginners,CMPR.X400.(807),9/18/2018,Tue,NA,2018.09.18-2018.12.18,2.0,ONLINE,$620,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6219579
Embedded Systems,C Programming for Beginners,CMPR.X400.(806),8/3/2018,Fri,NA,2018.08.03-2018.11.02,2.0,ONLINE,$620,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6140487
